Date,Price,Open,High,Low,Vol.,Change %
25-Oct-18,0.9778,0.9786,1.005,0.9753,2.19M,-0.09%
24-Oct-18,0.9786,0.978,1.0016,0.9743,989.26K,0.06%
23-Oct-18,0.978,0.9985,0.9985,0.9713,2.50M,0.45%
22-Oct-18,0.9736,0.9747,0.9994,0.9682,1.86M,-0.11%
21-Oct-18,0.9747,1.0001,1.0001,0.9733,1.28M,0.09%
20-Oct-18,0.9738,0.9772,1.0034,0.9728,1.59M,-0.35%
19-Oct-18,0.9772,0.9648,0.9931,0.9648,2.17M,1.29%
18-Oct-18,0.9648,0.9577,0.9899,0.9555,5.39M,0.75%
17-Oct-18,0.9577,0.9543,0.9891,0.9525,4.12M,0.35%
16-Oct-18,0.9543,0.9569,0.9908,0.9514,12.47M,-0.27%
15-Oct-18,0.9569,1.0203,1.0203,0.8718,30.08M,-1.98%
14-Oct-18,0.9763,0.9803,1.0202,0.9726,2.72M,-0.41%
13-Oct-18,0.9803,1.0212,1.0212,0.9794,1.66M,-0.14%
12-Oct-18,0.9817,1.0243,1.0243,0.9719,3.50M,-0.09%
11-Oct-18,0.9826,0.9831,1.0078,0.9733,5.30M,-0.05%
10-Oct-18,0.9831,1.0049,1.0049,0.983,1.46M,-0.65%
9-Oct-18,0.9895,0.9909,1.0042,0.9888,1.30M,-0.15%
8-Oct-18,0.9909,0.9942,1.0092,0.9901,2.08M,-0.33%
7-Oct-18,0.9942,0.994,0.9942,0.994,611.95K,0.02%
6-Oct-18,0.994,0.9922,0.994,0.9922,420.89K,0.18%
5-Oct-18,0.9922,1.007,1.007,0.9922,1.67M,-0.18%
4-Oct-18,0.9939,0.9937,0.9939,0.9937,1.24M,0.01%
3-Oct-18,0.9939,1.0046,1.0046,0.9939,1.16M,0.19%
2-Oct-18,0.9919,1.007,1.007,0.9919,2.25M,-0.32%
1-Oct-18,0.9951,0.9971,0.9971,0.9951,1.20M,-0.18%
30-Sep-18,0.9969,0.9972,1.0042,0.9969,352.28K,-0.03%
29-Sep-18,0.9972,0.9983,0.9983,0.9972,503.20K,-0.10%
28-Sep-18,0.9983,1.0015,1.0015,0.9983,955.24K,0.06%
27-Sep-18,0.9977,0.9976,1.0075,0.9976,2.30M,0.01%
26-Sep-18,0.9976,1.0038,1.009,0.9834,3.04M,-0.14%
25-Sep-18,0.999,0.999,1.0053,0.9982,1.02M,0.01%
24-Sep-18,0.999,1.0002,1.0002,0.999,1.02M,-0.01%
23-Sep-18,0.9991,0.9986,1.0019,0.9982,363.34K,0.05%
22-Sep-18,0.9986,0.9984,1.0048,0.998,758.20K,0.02%
21-Sep-18,0.9984,0.9993,1.0092,0.9811,1.70M,-0.09%
20-Sep-18,0.9993,1.0082,1.0082,0.9993,1.69M,-0.89%
19-Sep-18,1.0082,0.9992,1.0105,0.9978,21.75K,0.91%
18-Sep-18,0.9992,0.9992,1.0137,0.9944,2.01M,0.00%
17-Sep-18,0.9992,1.0052,1.0083,0.9992,888.18K,-0.08%
16-Sep-18,0.9999,1.0065,1.0066,0.9999,93.31K,0.00%
15-Sep-18,1,1.0082,1.0088,0.9991,350.76K,0.03%
14-Sep-18,0.9997,1.0088,1.0091,0.9991,1.99M,0.03%
13-Sep-18,0.9994,0.9982,1.0165,0.9982,2.78M,0.12%
12-Sep-18,0.9982,1.0187,1.0192,0.9918,2.67M,-0.03%
11-Sep-18,0.9985,0.9979,0.9985,0.9947,1.21M,0.06%
10-Sep-18,0.9979,1.0188,1.0188,0.9979,998.88K,-0.04%
9-Sep-18,0.9983,1.0005,1.0285,0.9982,907.54K,-0.22%
8-Sep-18,1.0005,0.9999,1.0191,0.9991,784.68K,0.06%
7-Sep-18,0.9999,1.0108,1.0141,0.9982,1.81M,0.17%
6-Sep-18,0.9982,0.9965,1.0117,0.9965,2.32M,0.17%
5-Sep-18,0.9965,0.9969,1.0026,0.9965,5.92M,-0.04%
4-Sep-18,0.9969,0.9985,1.0011,0.9969,2.17M,-0.16%
3-Sep-18,0.9985,0.9986,0.9986,0.9983,375.51K,-0.01%
2-Sep-18,0.9986,0.9983,1.0025,0.9941,1.74M,0.03%
1-Sep-18,0.9983,1,1.0043,0.9982,1.73M,-0.16%
31-Aug-18,1,1.0044,1.0051,0.9876,2.71M,0.08%
30-Aug-18,0.9992,0.9987,0.9992,0.9973,1.02M,0.04%
29-Aug-18,0.9987,0.9991,1.0022,0.9978,1.26M,0.01%
28-Aug-18,0.9986,0.9999,1.0028,0.9973,3.02M,-0.12%
27-Aug-18,0.9999,0.9993,1.022,0.9993,1.48M,0.05%
26-Aug-18,0.9993,1.0052,1.0063,0.9929,156.37K,-0.13%
25-Aug-18,1.0007,1.0045,1.0133,0.9979,176.54K,0.12%
24-Aug-18,0.9995,1.0002,1.007,0.9992,244.23K,-0.07%
23-Aug-18,1.0002,0.9997,1.0147,0.9995,690.68K,0.04%
22-Aug-18,0.9997,1.0039,1.0066,0.9968,1.86M,0.04%
21-Aug-18,0.9993,1.0006,1.0201,0.9991,364.15K,-0.13%
20-Aug-18,1.0006,1.0004,1.0047,0.9982,1.11M,0.02%
19-Aug-18,1.0004,1.0019,1.0042,1.0003,218.80K,-0.15%
18-Aug-18,1.0019,0.9999,1.0127,0.9999,571.54K,0.21%
17-Aug-18,0.9999,0.9993,1.0039,0.9966,865.96K,0.05%
16-Aug-18,0.9993,1.0011,1.0026,0.9976,1.57M,-0.18%
15-Aug-18,1.0011,1.0117,1.0117,1,985.69K,-0.03%
14-Aug-18,1.0015,1,1.0282,0.9993,2.31M,0.14%
13-Aug-18,1,1,1.0189,0.9935,2.86M,0.00%
12-Aug-18,1,1.0011,1.0186,0.999,265.03K,-0.11%
11-Aug-18,1.0011,1.0056,1.0074,0.9993,856.63K,0.08%
10-Aug-18,1.0003,0.999,1.0078,0.999,1.78M,0.13%
9-Aug-18,0.999,1.0002,1.0103,0.9924,2.21M,-0.12%
8-Aug-18,1.0002,1.004,1.0045,1.0002,2.48M,0.04%
7-Aug-18,0.9998,0.9975,1.0034,0.9975,867.02K,0.23%
6-Aug-18,0.9975,1.005,1.0234,0.989,635.29K,-0.17%
5-Aug-18,0.9992,1.0021,1.0041,0.9974,722.23K,0.03%
4-Aug-18,0.9989,1.0045,1.0045,0.9973,499.88K,-0.01%
3-Aug-18,0.9991,0.9985,0.9991,0.9974,1.52M,0.05%
2-Aug-18,0.9985,1.0058,1.0065,0.9866,675.29K,-0.10%
1-Aug-18,0.9995,0.9981,1.0055,0.9961,639.42K,0.14%
31-Jul-18,0.9981,0.9973,1.0094,0.9888,1.45M,0.08%
30-Jul-18,0.9973,0.9999,1.0006,0.9954,791.67K,-0.26%
29-Jul-18,0.9999,0.9985,1.0009,0.9944,3.12M,0.13%
28-Jul-18,0.9985,0.9997,1.0037,0.9936,212.92K,-0.12%
27-Jul-18,0.9997,1.001,1.0014,0.9964,1.61M,0.07%
26-Jul-18,0.999,0.9981,0.9994,0.9922,1.27M,0.08%
25-Jul-18,0.9981,0.9981,0.9998,0.994,1.42M,0.00%
24-Jul-18,0.9981,1.001,1.0023,0.9965,1.75M,0.03%
23-Jul-18,0.9978,0.9988,1.0009,0.9958,1.77M,-0.11%
22-Jul-18,0.9988,0.9997,1.0134,0.9953,2.10M,-0.10%
21-Jul-18,0.9998,0.9982,1.0039,0.9973,374.44K,0.16%
20-Jul-18,0.9982,0.9998,0.9999,0.9962,1.22M,-0.16%
19-Jul-18,0.9998,0.9988,0.9998,0.9955,1.42M,0.11%
18-Jul-18,0.9988,0.999,1,0.9924,3.99M,-0.03%
17-Jul-18,0.999,0.9983,1.0005,0.9951,1.80M,0.01%
16-Jul-18,0.9989,1.0111,1.0134,0.9913,3.19M,-0.10%
15-Jul-18,1,1.0045,1.0127,0.9978,1.28M,0.06%
14-Jul-18,0.9994,1.002,1.0159,0.9958,1.42M,-0.26%
13-Jul-18,1.002,0.9991,1.0127,0.9991,821.09K,0.28%
12-Jul-18,0.9992,1.0021,1.0112,0.9983,1.12M,-0.29%
11-Jul-18,1.0021,1.0091,1.0129,0.999,660.47K,0.21%
10-Jul-18,1,0.9992,1.0069,0.9989,710.00K,0.08%
9-Jul-18,0.9992,0.9994,1.0047,0.9992,627.25K,-0.03%
8-Jul-18,0.9994,1.0044,1.005,0.9988,270.61K,-0.08%
7-Jul-18,1.0003,1.0057,1.0063,0.9946,423.20K,0.14%
6-Jul-18,0.9988,1.0094,1.0101,0.9964,777.36K,-0.05%
5-Jul-18,0.9993,0.9989,1.0065,0.9985,531.86K,0.04%
4-Jul-18,0.9989,0.9992,1.0049,0.9974,809.26K,-0.03%
3-Jul-18,0.9992,0.9977,0.9999,0.9962,627.60K,0.03%
2-Jul-18,0.9989,0.9948,0.9989,0.9948,899.17K,0.09%
1-Jul-18,0.998,0.9997,1.002,0.9949,407.40K,-0.08%
30-Jun-18,0.9988,1.0121,1.0121,0.9988,1.38M,-0.10%
29-Jun-18,0.9999,1.0111,1.0139,0.9989,903.52K,-1.11%
28-Jun-18,1.0111,1.0048,1.0111,0.9984,18.73K,1.10%
27-Jun-18,1.0001,1.0072,1.0111,0.9992,1.10M,0.04%
26-Jun-18,0.9997,1.016,1.016,0.9992,1.04M,-0.06%
25-Jun-18,1.0003,1.0209,1.0224,0.9915,1.92M,-0.16%
24-Jun-18,1.0019,1.0212,1.0246,1.0011,1.89M,-0.22%
23-Jun-18,1.0041,1.0264,1.0264,1.0041,306.21K,0.29%
22-Jun-18,1.0013,1.0002,1.0013,1.0002,1.52M,0.15%
21-Jun-18,0.9997,1,1.0004,0.9957,659.14K,0.06%
20-Jun-18,0.9992,0.9999,1.0114,0.999,741.43K,-0.07%
19-Jun-18,0.9999,1.0145,1.0153,0.999,1.23M,0.02%
18-Jun-18,0.9997,1.0278,1.0278,0.9995,1.11M,-0.11%
17-Jun-18,1.0008,1.0246,1.0269,1.0005,752.23K,0.01%
16-Jun-18,1.0007,1.0289,1.0299,0.9993,524.21K,0.03%
15-Jun-18,1.0004,1.0164,1.0164,1.0004,2.41M,-0.03%
14-Jun-18,1.0007,1.0124,1.0124,1.0007,2.82M,-1.16%
13-Jun-18,1.0124,1.0011,1.0202,1.0011,32.66K,1.13%
12-Jun-18,1.0011,1.0004,1.0131,0.9997,1.10M,0.07%
11-Jun-18,1.0004,1.0193,1.0197,0.9975,1.40M,-0.08%
10-Jun-18,1.0013,1.0055,1.0055,0.9995,1.39M,0.26%
9-Jun-18,0.9987,1.0007,1.0026,0.9972,218.15K,-0.03%
8-Jun-18,0.999,0.9955,1.0017,0.9955,294.93K,0.03%
7-Jun-18,0.9987,0.9972,1.0001,0.9962,1.52M,0.15%
6-Jun-18,0.9972,0.9992,0.9992,0.9972,1.37M,-0.21%
5-Jun-18,0.9993,0.9988,1.0017,0.9976,1.18M,0.05%
4-Jun-18,0.9988,0.9959,1.0011,0.9928,908.55K,-0.09%
3-Jun-18,0.9997,0.9951,1.0007,0.9942,1.24M,-0.01%
2-Jun-18,0.9998,1,1.0007,0.9959,2.04M,0.09%
1-Jun-18,0.9988,0.996,0.9988,0.996,414.02K,0.06%
31-May-18,0.9982,0.9992,1.0047,0.9968,645.25K,-0.05%
30-May-18,0.9987,1,1.0044,0.9954,1.87M,0.04%
29-May-18,0.9983,0.9999,1.0022,0.9934,1.65M,-0.16%
28-May-18,0.9999,0.9983,1.0006,0.998,693.44K,0.16%
27-May-18,0.9983,0.9989,1,0.9983,389.14K,-0.06%
26-May-18,0.9989,0.9998,1.001,0.9988,986.74K,-0.09%
25-May-18,0.9998,0.9996,1.0007,0.9982,955.80K,0.02%
24-May-18,0.9996,0.9998,1.0009,0.9905,1.21M,-0.02%
23-May-18,0.9998,0.9988,1.001,0.995,1.30M,0.10%
22-May-18,0.9988,0.9983,1,0.99,1.86M,0.03%
21-May-18,0.9985,1.0002,1.002,0.9972,1.77M,-0.17%
20-May-18,1.0002,0.9998,1.0014,0.998,408.07K,0.04%
19-May-18,0.9998,0.9979,1,0.9979,981.04K,0.19%
18-May-18,0.9979,1.0007,1.002,0.9942,2.14M,-0.28%
17-May-18,1.0007,1.0011,1.0012,0.9998,809.99K,-0.04%
16-May-18,1.0011,1,1.0049,0.9994,1.57M,0.11%
15-May-18,1,0.9999,1.0003,0.9995,1.45M,0.01%
14-May-18,0.9999,1,1.0002,0.9991,906.01K,-0.01%
13-May-18,1,1.0001,1.002,0.9991,507.51K,-0.01%
12-May-18,1.0001,0.9992,1.0007,0.999,1.08M,0.09%
11-May-18,0.9992,0.999,1.0007,0.999,1.73M,0.02%
10-May-18,0.999,1,1.0007,0.999,5.78M,-0.10%
9-May-18,1,1.0001,1.0003,0.999,3.60M,-0.01%
8-May-18,1.0001,0.998,1.0012,0.9975,5.91M,0.01%
7-May-18,1,0.9937,1,0.989,1.94M,0.63%
6-May-18,0.9937,0.993,0.9992,0.989,1.09M,0.07%
5-May-18,0.993,0.9982,0.9999,0.9922,1.66M,-0.52%
4-May-18,0.9982,0.9965,1.0002,0.9951,4.59M,0.17%
3-May-18,0.9965,0.9996,0.9999,0.9939,3.55M,-0.31%
2-May-18,0.9996,1.001,1.002,0.9996,2.37M,-0.14%
1-May-18,1.001,1.0002,1.0041,0.9998,1.74M,0.08%
30-Apr-18,1.0002,1.001,1.0046,0.9998,1.66M,-0.08%
29-Apr-18,1.001,1.0005,1.003,0.9991,1.93M,0.05%
28-Apr-18,1.0005,1.0009,1.0015,1.0005,1.63M,-0.04%
27-Apr-18,1.0009,1.0004,1.0043,0.999,1.89M,0.05%
26-Apr-18,1.0004,1.0005,1.007,1.0001,3.44M,-0.01%
25-Apr-18,1.0005,1.0018,1.0044,1.0001,3.52M,-0.12%
24-Apr-18,1.0017,1.0019,1.004,0.9975,2.13M,-0.02%
23-Apr-18,1.0019,1.003,1.0043,0.999,777.45K,-0.11%
22-Apr-18,1.003,1.0002,1.0042,0.9952,710.35K,0.28%
21-Apr-18,1.0002,1.0019,1.0032,0.9932,985.04K,-0.17%
20-Apr-18,1.0019,1.0005,1.0035,0.997,1.68M,0.14%
19-Apr-18,1.0005,1.0001,1.0077,0.9995,784.13K,0.04%
18-Apr-18,1.0001,0.9995,1.011,0.9992,1.00M,0.06%
17-Apr-18,0.9995,1.0001,1.0124,0.9993,1.11M,-0.06%
16-Apr-18,1.0001,1.0002,1.0034,0.9983,2.00M,-0.01%
15-Apr-18,1.0002,1.0004,1.0053,0.9992,789.69K,-0.02%
14-Apr-18,1.0004,1.0004,1.0109,1,831.05K,0.00%
13-Apr-18,1.0004,0.9999,1.0087,0.9994,2.91M,0.04%
12-Apr-18,0.9999,1.0001,1.0102,0.9952,2.63M,-0.02%
11-Apr-18,1.0001,1.0011,1.0165,0.9992,841.57K,-0.09%
10-Apr-18,1.0011,1.0011,1.023,0.9488,457.11K,0.00%
9-Apr-18,1.0011,0.9996,1.0166,0.9993,952.66K,0.15%
8-Apr-18,0.9996,1.0021,1.0021,0.9981,1.66M,-0.25%
7-Apr-18,1.0021,1.0005,1.0021,0.9987,3.12M,0.16%
6-Apr-18,1.0005,1.0006,1.0006,0.9979,1.06M,0.00%
5-Apr-18,1.0006,1.0002,1.0006,1,973.60K,0.03%
4-Apr-18,1.0002,1.0027,1.0027,0.9963,1.71M,-0.25%
3-Apr-18,1.0027,1.0016,1.0027,0.9989,1.28M,0.11%
2-Apr-18,1.0016,1.0004,1.0016,0.9996,655.74K,0.12%
1-Apr-18,1.0004,1.0003,1.0004,0.9941,2.00M,0.00%
31-Mar-18,1.0003,0.9967,1.0003,0.9966,368.23K,0.36%
30-Mar-18,0.9967,0.9982,0.9982,0.9944,2.61M,-0.15%
29-Mar-18,0.9982,1.0015,1.0015,0.9958,3.02M,-0.33%
28-Mar-18,1.0015,1.0045,1.0045,1.0015,774.22K,-0.30%
27-Mar-18,1.0045,1.0035,1.0045,1.0028,1.64M,0.11%
26-Mar-18,1.0035,1.0028,1.0035,1.0017,1.33M,0.06%
25-Mar-18,1.0028,1.0023,1.0028,1.0022,635.94K,0.05%
24-Mar-18,1.0023,1.0007,1.0023,0.9848,729.32K,0.16%
23-Mar-18,1.0007,1.0014,1.0014,0.9991,1.53M,-0.07%
22-Mar-18,1.0014,1.0015,1.0015,1.0009,971.53K,0.00%
21-Mar-18,1.0015,1.0029,1.0029,0.9967,1.07M,-0.15%
20-Mar-18,1.0029,1.0017,1.0029,0.9986,1.90M,0.13%
19-Mar-18,1.0016,0.9978,1.0016,0.9978,2.05M,0.39%
18-Mar-18,0.9978,1.0024,1.0024,0.9929,2.77M,-0.47%
17-Mar-18,1.0024,1.0014,1.0024,0.9943,1.01M,0.11%
16-Mar-18,1.0014,1.0007,1.0014,0.9994,1.34M,0.07%
15-Mar-18,1.0007,1.0023,1.0023,0.9939,4.50M,-0.16%
14-Mar-18,1.0023,1.002,1.0023,1.002,1.90M,0.04%
13-Mar-18,1.002,1.0036,1.0036,0.9994,2.03M,-0.16%
12-Mar-18,1.0036,1.007,1.007,1.0036,1.19M,-0.34%
11-Mar-18,1.007,1.0034,1.007,1.0034,1.15M,0.36%
10-Mar-18,1.0034,1.003,1.0034,1.002,1.25M,0.04%
9-Mar-18,1.003,1.0046,1.0046,1.0013,2.81M,-0.14%
8-Mar-18,1.0044,1.0034,1.0044,0.9834,5.34M,0.10%
7-Mar-18,1.0034,1.0008,1.0034,1.0008,2.59M,0.26%
6-Mar-18,1.0008,1.001,1.001,1.0002,2.85M,-0.03%
5-Mar-18,1.001,1.0023,1.0023,1.0008,2.96M,-0.13%
4-Mar-18,1.0023,1.0015,1.0023,1.0015,1.10M,0.08%
3-Mar-18,1.0015,1.0002,1.0015,1.0002,1.01M,0.12%
2-Mar-18,1.0003,1.0002,1.0003,1.0001,815.31K,0.01%
1-Mar-18,1.0002,1.0011,1.0011,0.9994,3.79M,-0.09%
28-Feb-18,1.0011,1.0025,1.0025,1.0007,2.13M,-0.14%
27-Feb-18,1.0025,1.0015,1.0025,1.0015,1.09M,0.09%
26-Feb-18,1.0015,1.0025,1.0025,1.0015,4.56M,-0.10%
25-Feb-18,1.0025,1.003,1.003,1.0024,2.93M,-0.05%
24-Feb-18,1.003,1.001,1.003,1.0009,2.42M,0.20%
23-Feb-18,1.001,1.0018,1.0018,1.0008,2.86M,-0.10%
22-Feb-18,1.002,1.0036,1.0036,1.002,3.20M,-0.10%
21-Feb-18,1.0029,1.0024,1.0029,0.9999,5.14M,0.11%
20-Feb-18,1.0019,1.0034,1.0034,1.0006,4.86M,-0.15%
19-Feb-18,1.0034,1.0058,1.0058,1.0027,1.84M,-0.24%
18-Feb-18,1.0058,1.006,1.006,1.0035,3.60M,-0.03%
17-Feb-18,1.006,1.0197,1.0197,1.0028,1.51M,0.28%
16-Feb-18,1.0032,1.004,1.004,1.0032,1.83M,-0.08%
15-Feb-18,1.004,1.0021,1.004,1.0021,2.51M,0.17%
14-Feb-18,1.0023,1.0008,1.0023,1.0008,1.77M,0.14%
13-Feb-18,1.0008,1.001,1.001,1.0004,1.64M,-0.02%
12-Feb-18,1.001,1.0013,1.0013,0.9996,1.65M,-0.03%
11-Feb-18,1.0013,1.0028,1.0028,1.0013,2.72M,-0.15%
10-Feb-18,1.0029,1.0041,1.0041,1.0022,3.01M,-0.11%
9-Feb-18,1.0041,1.0005,1.0041,1.0005,1.92M,0.36%
8-Feb-18,1.0005,1.001,1.001,1.0005,1.88M,-0.05%
7-Feb-18,1.001,1.0014,1.0014,0.9989,3.56M,-0.04%
6-Feb-18,1.0014,0.9899,1.0014,0.9868,10.49M,1.16%
5-Feb-18,0.9899,0.9964,0.9964,0.9875,7.88M,-0.65%
4-Feb-18,0.9964,0.9965,0.9965,0.9885,3.23M,-0.01%
3-Feb-18,0.9965,0.9908,0.9965,0.99,3.98M,0.57%
2-Feb-18,0.9908,0.9797,0.9908,0.9797,10.72M,1.15%
1-Feb-18,0.9796,0.9866,0.9866,0.9704,11.83M,-0.71%
31-Jan-18,0.9866,0.982,0.9866,0.982,6.15M,0.47%
30-Jan-18,0.982,0.9924,1.0464,0.9765,14.38M,-0.94%
29-Jan-18,0.9913,0.9795,0.998,0.95,6.18M,1.20%
28-Jan-18,0.9795,0.995,0.997,0.934,5.22M,-1.56%
27-Jan-18,0.995,1.0004,1.0004,0.995,4.90M,-0.54%
26-Jan-18,1.0004,1.0028,1.0054,0.9968,3.10M,-0.24%
25-Jan-18,1.0028,1.0036,1.0084,0.9964,4.77M,-0.08%
24-Jan-18,1.0036,1.003,1.0088,1.0013,4.81M,0.06%
23-Jan-18,1.003,1.0093,1.0115,1.0001,5.88M,-0.62%
22-Jan-18,1.0093,1.0068,1.015,1.0027,4.13M,0.25%
21-Jan-18,1.0068,1.0122,1.016,1.0051,2.31M,-0.53%
20-Jan-18,1.0122,1.0174,1.02,1.0054,3.13M,-0.51%
19-Jan-18,1.0174,1.0235,1.0235,1.015,7.38M,-0.60%
18-Jan-18,1.0235,1.0126,1.0235,1.0118,4.57M,1.08%
17-Jan-18,1.0126,1.03,1.03,1.0023,11.23M,-1.69%
16-Jan-18,1.03,1.0034,1.03,1.0018,8.32M,2.65%
15-Jan-18,1.0034,1.0082,1.0082,1,5.82M,-0.48%
14-Jan-18,1.0082,1.01,1.01,0.9996,5.07M,-0.18%
13-Jan-18,1.01,1.017,1.017,0.9926,773.77K,1.59%
11-Jan-18,0.9942,1,1.0089,0.9942,1.24M,-0.58%
10-Jan-18,1,1.01,1.01,0.996,3.03M,-0.99%
9-Jan-18,1.01,1,1.01,1,2.50M,1.00%
8-Jan-18,1,0.997,1,0.997,3.22M,0.30%
7-Jan-18,0.997,1,1,0.99,1.21M,-0.30%
6-Jan-18,1,1,1.01,0.9955,1.81M,0.00%
5-Jan-18,1,1.02,1.02,0.9993,3.27M,-1.96%
4-Jan-18,1.02,1.01,1.02,1.01,2.31M,0.99%
3-Jan-18,1.01,1.02,1.02,1,1.09M,-0.98%
2-Jan-18,1.02,1.01,1.02,1.01,915.82K,0.99%
1-Jan-18,1.01,1.02,1.03,1.01,1.62M,-0.98%
31-Dec-17,1.02,1.02,1.03,1.01,973.14K,0.00%
30-Dec-17,1.02,1.02,1.03,1.02,4.03M,0.00%
29-Dec-17,1.02,1.02,1.02,1.01,1.81M,0.00%
28-Dec-17,1.02,1.01,1.03,1,5.00M,0.99%
27-Dec-17,1.01,1,1.01,0.9952,1.77M,1.00%
26-Dec-17,1,1.01,1.02,0.9993,2.87M,-0.99%
25-Dec-17,1.01,1.02,1.03,1,3.45M,-0.98%
24-Dec-17,1.02,1.03,1.03,1.01,3.85M,-0.97%
23-Dec-17,1.03,1.03,1.04,1.01,2.50M,0.00%
22-Dec-17,1.03,0.995,1.04,0.995,4.50M,3.52%
21-Dec-17,0.995,0.9945,0.995,0.9945,1.75M,0.05%
20-Dec-17,0.9945,1.01,1.01,0.9909,1.89M,-1.53%
19-Dec-17,1.01,0.9985,1.01,0.99,2.18M,1.15%
18-Dec-17,0.9985,0.9958,1.01,0.9953,2.09M,0.27%
17-Dec-17,0.9958,1.01,1.01,0.99,1.60M,-1.41%
16-Dec-17,1.01,1,1.01,1,884.80K,1.00%
15-Dec-17,1,1,1.02,1,1.21M,0.00%
14-Dec-17,1,1,1.03,1,1.06M,0.00%
13-Dec-17,1,1.02,1.02,1,1.12M,-1.96%
12-Dec-17,1.02,1.01,1.03,1,1.19M,0.99%
11-Dec-17,1.01,1,1.02,1,896.91K,1.00%
10-Dec-17,1,1,1.02,1,983.31K,0.00%
9-Dec-17,1,1.01,1.02,1,488.26K,-0.99%
8-Dec-17,1.01,1.01,1.01,1,631.93K,0.00%
7-Dec-17,1.01,1.01,1.01,1,1.75M,0.00%
6-Dec-17,1.01,1,1.01,0.9967,2.48M,1.00%
5-Dec-17,1,1,1,0.985,1.74M,0.00%
4-Dec-17,1,0.9977,1,0.986,2.91M,0.23%
3-Dec-17,0.9977,0.9959,0.998,0.984,1.30M,0.18%
2-Dec-17,0.9959,1.01,1.01,0.9826,970.82K,-1.40%
1-Dec-17,1.01,1.01,1.01,1,457.32K,0.00%
30-Nov-17,1.01,0.9988,1.02,0.9959,1.61M,1.12%
29-Nov-17,0.9988,0.9924,0.999,0.95,1.47M,0.64%
28-Nov-17,0.9924,0.9978,0.9978,0.9791,531.30K,-0.54%
27-Nov-17,0.9978,0.9961,1,0.991,462.45K,0.17%
26-Nov-17,0.9961,0.997,1,0.9883,504.13K,-0.09%
25-Nov-17,0.997,0.991,0.9986,0.988,272.51K,0.61%
24-Nov-17,0.991,0.995,1,0.986,634.30K,-0.40%
23-Nov-17,0.995,0.9985,0.999,0.98,317.83K,-0.35%
22-Nov-17,0.9985,0.9807,1,0.9789,840.34K,1.82%
21-Nov-17,0.9807,0.9947,0.997,0.96,673.37K,-1.41%
20-Nov-17,0.9947,0.9943,0.9995,0.9006,989.23K,0.04%
19-Nov-17,0.9943,0.9987,1,0.989,868.08K,-0.44%
18-Nov-17,0.9987,1,1.01,0.9901,743.66K,-0.13%
17-Nov-17,1,0.985,1,0.983,675.88K,1.52%
16-Nov-17,0.985,1,1,0.985,1.25M,-1.50%
15-Nov-17,1,1.01,1.02,1,819.44K,-0.99%
14-Nov-17,1.01,1.01,1.02,1.01,279.28K,0.00%
13-Nov-17,1.01,1,1.02,1,556.04K,1.00%
12-Nov-17,1,1.01,1.02,1,959.65K,-0.99%
11-Nov-17,1.01,1,1.01,1,905.09K,1.00%
10-Nov-17,1,1.01,1.02,0.999,1.41M,-0.99%
9-Nov-17,1.01,1.01,1.01,1,845.99K,0.00%
8-Nov-17,1.01,1,1.01,1,747.89K,1.00%
7-Nov-17,1,1,1.01,1,376.92K,0.00%
6-Nov-17,1,1,1.02,1,826.58K,0.00%
5-Nov-17,1,1,1.01,1,656.30K,0.00%
4-Nov-17,1,1,1.01,1,906.48K,0.00%
3-Nov-17,1,1,1.01,1,554.42K,0.00%
2-Nov-17,1,1,1.01,1,367.21K,0.00%
1-Nov-17,1,0.9999,1.01,0.996,1.34M,0.01%
31-Oct-17,0.9999,1,1.01,0.997,1.28M,-0.01%
30-Oct-17,1,1,1,0.9972,1.22M,0.00%
29-Oct-17,1,1,1.01,1,1.07M,0.00%
28-Oct-17,1,1.01,1.01,1,1.00M,-0.99%
27-Oct-17,1.01,1,1.01,1,1.08M,1.00%
26-Oct-17,1,1,1.01,1,1.02M,0.00%
25-Oct-17,1,1,1.01,1,1.15M,0.00%
24-Oct-17,1,1,1.01,1,1.22M,0.00%
23-Oct-17,1,1,1.01,1,982.14K,0.00%
22-Oct-17,1,0.999,1.01,0.9981,666.03K,0.10%
21-Oct-17,0.999,0.9994,1,0.97,1.16M,-0.04%
20-Oct-17,0.9994,0.9999,1,0.9971,511.25K,-0.05%
19-Oct-17,0.9999,1,1.01,0.9989,568.02K,-0.01%
18-Oct-17,1,1,1.01,0.9997,442.52K,0.00%
17-Oct-17,1,0.9924,1,0.9874,1.81M,0.77%
16-Oct-17,0.9924,0.9992,1,0.98,1.00M,-0.68%
15-Oct-17,0.9992,0.9958,1,0.9952,722.57K,0.34%
14-Oct-17,0.9958,0.9945,0.998,0.9921,910.26K,0.13%
13-Oct-17,0.9945,0.9937,0.9972,0.9915,1.21M,0.08%
12-Oct-17,0.9937,0.9962,0.9972,0.9904,1.16M,-0.25%
11-Oct-17,0.9962,0.9942,0.9972,0.993,1.19M,0.20%
10-Oct-17,0.9942,0.997,0.9972,0.9941,1.09M,-0.28%
9-Oct-17,0.997,0.9954,0.9972,0.9949,984.54K,0.16%
8-Oct-17,0.9954,0.9943,0.9972,0.9933,975.74K,0.11%
7-Oct-17,0.9943,0.9969,0.9984,0.9933,864.73K,-0.26%
6-Oct-17,0.9969,0.9984,0.9999,0.994,1.07M,-0.15%
