Date,Price,Open,High,Low,Vol.,Change %
11-Mar-20,0.20812,0.21171,0.2137,0.19957,2.87B,-1.69%
10-Mar-20,0.21171,0.20961,0.21558,0.20546,3.08B,1.00%
9-Mar-20,0.20961,0.20384,0.2113,0.19851,4.53B,2.85%
8-Mar-20,0.2038,0.23622,0.23622,0.20123,4.02B,-13.73%
7-Mar-20,0.23624,0.24476,0.24489,0.23516,2.18B,-3.48%
6-Mar-20,0.24475,0.23917,0.24616,0.23825,2.39B,2.34%
5-Mar-20,0.23917,0.23465,0.24309,0.23458,2.15B,1.92%
4-Mar-20,0.23466,0.23423,0.23816,0.23054,2.01B,0.18%
3-Mar-20,0.23424,0.2395,0.2396,0.22979,2.09B,-2.20%
2-Mar-20,0.2395,0.22732,0.24139,0.22605,2.03B,5.35%
1-Mar-20,0.22734,0.22901,0.23582,0.22445,1.79B,-0.73%
29-Feb-20,0.22902,0.23663,0.24212,0.22898,1.87B,-3.22%
28-Feb-20,0.23665,0.23812,0.24375,0.22889,2.64B,-0.59%
27-Feb-20,0.23805,0.22901,0.24708,0.22391,3.13B,3.95%
26-Feb-20,0.22901,0.25244,0.25495,0.22313,4.12B,-9.28%
25-Feb-20,0.25245,0.27024,0.27056,0.25182,2.60B,-6.59%
24-Feb-20,0.27025,0.28319,0.28411,0.26448,2.38B,-4.63%
23-Feb-20,0.28338,0.27492,0.2843,0.27484,1.99B,3.08%
22-Feb-20,0.27492,0.27422,0.27803,0.27043,1.82B,0.25%
21-Feb-20,0.27422,0.27114,0.27853,0.2688,2.45B,1.14%
20-Feb-20,0.27114,0.27518,0.28145,0.26279,3.28B,-1.47%
19-Feb-20,0.27518,0.29806,0.30621,0.2722,3.26B,-7.66%
18-Feb-20,0.29801,0.28707,0.30235,0.27604,3.68B,3.81%
17-Feb-20,0.28708,0.29293,0.29478,0.2693,3.89B,-2.07%
16-Feb-20,0.29316,0.30754,0.31879,0.27109,4.21B,-4.68%
15-Feb-20,0.30754,0.33587,0.34553,0.29679,4.12B,-8.43%
14-Feb-20,0.33587,0.32731,0.33881,0.31211,4.10B,2.62%
13-Feb-20,0.32731,0.30436,0.33931,0.30197,6.05B,7.54%
